question_id,texto_contexto,link_fonte,linha_na_fonte
87,"Os desafios de caracterização desses reservatórios envolvem a integração dos estudos de sísmica, dados de poços, petrografia, interpretações de processos deposicionais e diagenéticos, assim como os resultados de testes de produtividade e injetividades das rochas.",https://publicacoesup.petrobras.com.br/peld/catalog/book/12/chapter/23,L28
88,As rochas geradoras de hidrocarbonetos da Bacia de Campos correspondem a folhelhos orgânicos.,https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2750
88,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2844
88,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C447
88,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
89,As rochas geradoras de hidrocarbonetos da Bacia de Campos correspondem a folhelhos orgânicos.,https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2750
89,Folhelhos e camadas de sal são rochas capeadoras comuns.,https://www.sgb.gov.br/petroleo,L208
90,"Podem ser domos salinos, flancos de homoclinais ou ainda, diversos tipos de superposição de dobras e falhas.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C4215
90,"Uma armadilha estrutural consiste de configurações geométricas de estruturas de rochas que acumulam o petróleo, não permitindo sua fuga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L146
90,"Mas, o óleo pode ser contido também, em sua ascensão, por uma deformação da rocha, caso em que se diz haver uma trapa estrutural.",https://www.sgb.gov.br/petroleo,L209
91,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2844
91,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
91,"Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
92,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2844
92,"Rochas sedimentares detríticas (também chamadas de clásticas) são aquelas formadas pela deposição de fragmentos de outras rochas (ígneas, metamórficas ou mesmo sedimentares).",https://www.sgb.gov.br/rochas,L230
92,"Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos.",https://www.sgb.gov.br/rochas,L233
93,Turbiditos Formação Carapebus K. e Terciano,https://pt.wikipedia.org/wiki/Bacia_de_Campos,C3528
93,As sequências turbidíticas são muito procuradas pelos geólogos de petróleo por constituírem bons reservatórios para hidrocarbonetos.,https://pt.wikipedia.org/wiki/Turbidito,L143
94,"Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
94,"As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L157
94,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas.",https://pt.wikipedia.org/wiki/Turbidito,L136
94,"Os depósitos se formam por fluxos hiperpicnais concentrados, constituindo sucessões de estratos sedimentares arenosos e pelágicos bastante espessos, num curto período de tempo geológico.",https://pt.wikipedia.org/wiki/Turbidito,L137
95,As rochas geradoras de hidrocarbonetos da Bacia de Campos correspondem a folhelhos orgânicos.,https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2750
95,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2844
95,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C447
95,Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L119
95,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
96,O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
96,A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele).,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
96,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
97,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
97,A rocha onde o petróleo se forma é chamada de rocha geradora.,https://www.sgb.gov.br/petroleo,L200
97,As rochas geradoras mais comuns são folhelhos negros.,https://www.sgb.gov.br/petroleo,L200
98,"As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L157
98,Geralmente estas rochas situam-se acima do reservatório.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L157
98,Folhelhos e camadas de sal são rochas capeadoras comuns.,https://www.sgb.gov.br/petroleo,L208
99,O petróleo gerado percorre estes caminhos até encontrar uma trapa.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C3910
99,"Os caminhos de migração constituem-se das fraturas, falhas, rochas carreadoras (rochas com porosidade e permeabilidade suficientes para permitir o transporte).",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L140
99,A rocha onde o petróleo se forma é chamada de rocha geradora.,https://www.sgb.gov.br/petroleo,L200
99,"Dela, ele migra para cima até ficar aprisionado na rocha reservatório (se não chegar até à superfície), de onde é extraído.",https://www.sgb.gov.br/petroleo,L200
100,"A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L188
100,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando.",https://www.sgb.gov.br/petroleo-do-pre-sal,L188
100,"Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal.",https://www.sgb.gov.br/petroleo-do-pre-sal,L189
101,"A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L188
101,"Podem ser domos salinos, flancos de homoclinais ou ainda, diversos tipos de superposição de dobras e falhas.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C4215
101,"Uma armadilha estrutural consiste de configurações geométricas de estruturas de rochas que acumulam o petróleo, não permitindo sua fuga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L146
102,O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
102,"O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L187
102,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
102,"As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L157
103,O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
103,"Na rocha reservatório, é comum haver água salgada, acima dela o petróleo e acima do petróleo, gás natural.",https://www.sgb.gov.br/petroleo,L214
104,"São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L388
104,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",https://www.sgb.gov.br/petroleo,L221
105,"A existência de uma rocha reservatório (tipicamente, arenitos e calcários fraturados) é determinada através de uma combinação de estudos regionais (i.e. análises de outros poços na área), estratigrafia e sedimentologia (para quantificar o padrão e a extensão da sedimentação) e interpretação sísmica.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L210
105,"Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia.",https://www.sgb.gov.br/geologia,L227
106,"Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
106,"Rochas sedimentares detríticas (também chamadas de clásticas) são aquelas formadas pela deposição de fragmentos de outras rochas (ígneas, metamórficas ou mesmo sedimentares).",https://www.sgb.gov.br/rochas,L230
106,"Conforme o diâmetro dos grãos desses sedimentos, eles podem ser, do maior para o menor: cascalho, areia, silte ou argila (conforme tabela a seguir).",https://www.sgb.gov.br/rochas,L233
106,"Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos.",https://www.sgb.gov.br/rochas,L233
107,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas.",https://pt.wikipedia.org/wiki/Turbidito,L136
107,"Conforme o diâmetro dos grãos desses sedimentos, eles podem ser, do maior para o menor: cascalho, areia, silte ou argila (conforme tabela a seguir).",https://www.sgb.gov.br/rochas,L233
107,"Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos.",https://www.sgb.gov.br/rochas,L233
108,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
108,"Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
108,"Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos.",https://www.sgb.gov.br/rochas,L233
109,"O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L187
109,"As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L157
109,Geralmente estas rochas situam-se acima do reservatório.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L157
110,O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
110,A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele).,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
110,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
111,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C447
111,Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L119
111,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
111,Todas estas condições devem ocorrer de forma sincronizada em relação ao tempo geológico.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
111,A rocha onde o petróleo se forma é chamada de rocha geradora.,https://www.sgb.gov.br/petroleo,L200
111,"Dela, ele migra para cima até ficar aprisionado na rocha reservatório (se não chegar até à superfície), de onde é extraído.",https://www.sgb.gov.br/petroleo,L200
111,Folhelhos e camadas de sal são rochas capeadoras comuns.,https://www.sgb.gov.br/petroleo,L208
112,"Finalmente, estudos de migração revelam informação sobre como hidrocarbonetos movem-se da fonte ao reservatório e ajudam a quantificar a fonte (ou ""a cozinha"") dos hidrocarbonetos em uma área em particular.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L191
112,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C447
112,Todas estas condições devem ocorrer de forma sincronizada em relação ao tempo geológico.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
113,"A coroa aquece-se devido ao atrito contra a rocha e, para resfriá-la, circula entre a composição e as paredes do furo a lama de sondagem, uma mistura composta principalmente de água e bentonita (um tipo de argila), que serve também para trazer até à superfície os fragmentos de rocha que a coroa vai produzindo. Esses fragmentos são analisados pelos geólogos, para saber que tipo de rocha a coroa está atravessando. Eles os descrevem, anotando a profundidade de onde vieram.",https://www.sgb.gov.br/petroleo,L230
113,"Essa descrição é o perfil descritivo do furo de sonda. Furos de uma mesma área têm seus perfis comparados, o que permite ter uma visão tridimensional da sequência de rochas da área. Esse trabalho é chamado de correlação estratigráfica.",https://www.sgb.gov.br/petroleo,L231
114,A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele).,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
114,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
115,A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele).,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
115,"Possuem porosidade e permeabilidade, uma marcante estratificação e baixa resistência mecânica.",https://www.sgb.gov.br/rochas,L226
116,"O ambiente de deposição consiste principalmente de lagos, deltas e bacias oceânicas.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C1494
116,"O tipo de petróleo gerado depende do tipo de matéria orgânica: vegetais terrestres carreados tendem a gerar gás, enquanto que os plânctons tendem a gerar óleo.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L129
116,"Ele forma-se em uma rocha, chamada rocha geradora a partir de restos orgânicos, sobretudo micro-organismos animais.",https://www.sgb.gov.br/petroleo-do-pre-sal,L188
116,"Durante milhões de anos esses detritos orgânicos sofrem transformações, que levam a um aumento da temperatura e da pressão interna, o que acaba rompendo a rocha.",https://www.sgb.gov.br/petroleo-do-pre-sal,L188
117,A geologia do petróleo trata principalmente da avaliação de sete elementos chave em bacias sedimentares:,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L173
117,Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L119
117,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
118,"Finalmente, estudos de migração revelam informação sobre como hidrocarbonetos movem-se da fonte ao reservatório e ajudam a quantificar a fonte (ou ""a cozinha"") dos hidrocarbonetos em uma área em particular.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L191
118,O petróleo gerado percorre estes caminhos até encontrar uma trapa.,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C3910
118,"Os caminhos de migração constituem-se das fraturas, falhas, rochas carreadoras (rochas com porosidade e permeabilidade suficientes para permitir o transporte).",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L140
119,A geologia do petróleo trata principalmente da avaliação de sete elementos chave em bacias sedimentares:,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L173
119,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",https://www.sgb.gov.br/petroleo,L221
120,"A existência de uma rocha reservatório (tipicamente, arenitos e calcários fraturados) é determinada através de uma combinação de estudos regionais (i.e. análises de outros poços na área), estratigrafia e sedimentologia (para quantificar o padrão e a extensão da sedimentação) e interpretação sísmica.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L210
120,"Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia.",https://www.sgb.gov.br/geologia,L227
121,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
121,"Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
121,"O prefixo pré-, portanto, refere-se ao tempo, não ao espaço.",https://www.sgb.gov.br/petroleo-do-pre-sal,L191
122,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
122,"Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
122,"Rochas sedimentares detríticas (também chamadas de clásticas) são aquelas formadas pela deposição de fragmentos de outras rochas (ígneas, metamórficas ou mesmo sedimentares).",https://www.sgb.gov.br/rochas,L230
123,"Turbiditos são depósitos sedimentares originados por correntes de turbidez submarinas, sobretudo em bacias de antepaís (foreland), em ambiente tectônico de margem convergente (ativa).",https://pt.wikipedia.org/wiki/Turbidito,L136
123,O mais extenso e mais duradouro dos ambientes de deposição é o marinho.,https://www.sgb.gov.br/rochas,L231
124,"A Geologia possibilita a compreensão de fenômenos como a formação de minerais e rochas; o significado dos fósseis; a origem de vulcões, terremotos, maremotos e montanhas; a formação de solos; o transporte e deposição de sedimentos; e a acumulação de água subterrânea.",https://geologia.ufes.br/isto-%C3%A9-geologia,L41
124,"Quando se fala da idade de uma rocha, pode-se falar de idade absoluta ou de idade relativa. Vamos ver essa diferença. A idade relativa não nos diz quantos milhões de anos a rocha tem. Ela nos informa que essa rocha é mais antiga ou mais jovem que outra ou então se ela se formou antes ou depois de um determinado evento geológico.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L185
124,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras. Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
124,"Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia. Tradicionalmente, a paleontologia (=PALE) integrou sua principal atividade dedicando-se ao estudo dos palinomorfos e outros microfósseis (bioestratigrafia).",https://www.sgb.gov.br/geologia,L227
125,"Na visão tradicional, evaporito ou depósito salino é uma rocha sedimentar formada pela cristalização e precipitação química dos sais dissolvidos em um meio aquoso, devido a um processo de evaporação.",https://pt.wikipedia.org/wiki/Evaporito,L156
125,"Seu precipitado gera depósitos de cloretos, sulfatos, boratos e carbonatos.",https://pt.wikipedia.org/wiki/Evaporito,L156
125,Evaporitos são considerados rochas sedimentares químicas.,https://pt.wikipedia.org/wiki/Evaporito,L157
125,"Essa espessa camada de sal, formada principalmente de halita (cloreto de sódio, ou seja, o sal que usamos na comida) e anidrita (sulfato de cálcio) é uma barreira que se formou diretamente sobre a rocha geradora, impedindo que, neste caso, o petróleo migrasse.",https://www.sgb.gov.br/petroleo-do-pre-sal,L190
126,"O pré-sal é uma formação rochosa localizada no subsolo da costa brasileira, que se estende entre os estados de Santa Catarina e Espírito Santo, atingindo uma área de cerca de 800 quilômetros de extensão por 200 quilômetros de largura.",https://comunicabaciadesantos.petrobras.com.br/pre-sal-bacia-de-santos,L32
126,"Em 2007 a Petrobrás anunciou a descoberta de petróleo na camada denominada pré-sal, que posteriormente verificou-se ser um grande campo petrolífero, estendendo-se ao longo de 800 km na costa brasileira, do estado do Espírito Santo ao de Santa Catarina, abaixo de espessa camada de sal (rocha salina) e englobando as bacias sedimentares do Espírito Santo, de Campos e de Santos.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L379
127,"Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,L146
127,"O platô de São Paulo, maior platô marginal da costa brasileira, contém as duas maiores bacias petrolíferas (Campos e Santos).",https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L133
128,O pré-sal são rochas sedimentares que foram formadas há mais de 100 milhões de anos com a separação dos atuais continentes sul-americano e africano.,https://petrobras.com.br/pre-sal,L392
128,A maior parte da margem continental brasileira é uma clássica margem divergente formada pela ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana.,https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L141
129,"A Bacia de Santos é a maior bacia sedimentar marítima brasileira, com uma área total de mais de 350 mil quilômetros quadrados e que se estende de Cabo Frio (RJ) a Florianópolis (SC).",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L35
129,"Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,L146
130,"A Bacia de Campos é uma bacia sedimentar brasileira situada na costa norte do estado do Rio de Janeiro, estendendo-se até o sul do estado do Espírito Santo, entre os paralelos 21 e 23 sul.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,L146
130,"Em 1974 a Petrobrás descobre indícios de petróleo na Bacia de Campos, confirmados com a perfuração do primeiro poço em 1976.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L377
131,"O pré-sal é uma formação rochosa localizada no subsolo da costa brasileira, que se estende entre os estados de Santa Catarina e Espírito Santo, atingindo uma área de cerca de 800 quilômetros de extensão por 200 quilômetros de largura.",https://comunicabaciadesantos.petrobras.com.br/pre-sal-bacia-de-santos,L32
131,"Em 2007 a Petrobrás anunciou a descoberta de petróleo na camada denominada pré-sal, que posteriormente verificou-se ser um grande campo petrolífero, estendendo-se ao longo de 800 km na costa brasileira, do estado do Espírito Santo ao de Santa Catarina, abaixo de espessa camada de sal (rocha salina) e englobando as bacias sedimentares do Espírito Santo, de Campos e de Santos.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L379
132,"A Bacia de Santos é a maior bacia sedimentar marítima brasileira, com uma área total de mais de 350 mil quilômetros quadrados e que se estende de Cabo Frio (RJ) a Florianópolis (SC).",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L35
132,"O platô de São Paulo, maior platô marginal da costa brasileira, contém as duas maiores bacias petrolíferas (Campos e Santos).",https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L133
133,"Em 2007 a Petrobrás anunciou a descoberta de petróleo na camada denominada pré-sal, que posteriormente verificou-se ser um grande campo petrolífero, estendendo-se ao longo de 800 km na costa brasileira, do estado do Espírito Santo ao de Santa Catarina, abaixo de espessa camada de sal (rocha salina) e englobando as bacias sedimentares do Espírito Santo, de Campos e de Santos.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L379
133,"O interesse econômico na região foi estimulado pelas descobertas de combustíveis fósseis na camada pré-sal das bacias sedimentares submarinas, com as quais o Brasil se tornou o 8.º maior produtor mundial de petróleo bruto e gás associado em 2023.",https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L131
134,"Formada há mais de 130 milhões de anos, após o início da separação de América do Sul e África, a Bacia de Santos é uma típica bacia sedimentar de margem atlântica, apresentando, porém, uma evolução geológica diferente das bacias de Campos e Pelotas, localizadas respectivamente a norte e sul.",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L41
134,A maior parte da margem continental brasileira é uma clássica margem divergente formada pela ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana.,https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L141
